batsman,runs,balls,dismissals,strike_rate,average,matches_played,Death,Middle,Powerplay,boundary_pct,dot_ball_pct,dismissal_rate,avg_pp_balls_per_match,avg_middle_balls_per_match,avg_death_balls_per_match
VS Yeligati,2,2,1,100.0,2.0,1,100.0,,,0.0,50.0,2.0,0.0,0.0,2.0
VVS Laxman,282,271,16,104.0590405904059,17.625,20,50.0,124.32432432432432,97.90575916230367,57.446808510638306,45.38745387453875,16.9375,9.55,3.7,0.3
VY Mahesh,15,28,2,53.57142857142857,7.5,5,60.0,37.5,,0.0,53.57142857142857,14.0,0.0,1.6,4.0
Vijaykumar Vyshak,14,13,2,107.6923076923077,7.0,4,107.6923076923077,,,42.857142857142854,38.46153846153847,6.5,0.0,0.0,3.25
Virat Singh,15,26,3,57.692307692307686,5.0,2,,62.5,0.0,26.666666666666668,53.84615384615385,8.666666666666666,1.0,12.0,0.0
Vishnu Vinod,56,58,6,96.55172413793103,9.333333333333334,6,109.09090909090908,130.76923076923077,47.61904761904761,53.57142857142857,46.55172413793103,9.666666666666666,3.5,4.333333333333333,1.8333333333333333
Vivrant Sharma,69,49,1,140.81632653061226,69.0,1,,168.0,112.5,69.56521739130434,36.734693877551024,49.0,24.0,25.0,0.0
W Jaffer,130,129,7,100.7751937984496,18.571428571428573,8,,155.88235294117646,81.05263157894737,56.92307692307692,49.6124031007752,18.428571428571427,11.875,4.25,0.0
WA Mota,56,76,5,73.68421052631578,11.2,8,82.14285714285714,68.75,,14.285714285714285,39.473684210526315,15.2,0.0,6.0,3.5
WD Parnell,65,86,10,75.5813953488372,6.5,13,77.77777777777779,62.5,73.33333333333333,33.84615384615385,50.0,8.6,1.1538461538461537,0.6153846153846154,4.846153846153846
WG Jacks,463,306,16,151.30718954248366,28.9375,19,483.3333333333333,141.86046511627907,148.4375,70.41036717062636,36.9281045751634,19.125,6.7368421052631575,9.052631578947368,0.3157894736842105
WP Saha,2934,2368,121,123.90202702702702,24.24793388429752,143,153.86740331491714,106.8108108108108,128.49213691026827,58.14587593728698,39.4847972972973,19.570247933884296,7.559440559440559,6.468531468531468,2.5314685314685317
WPUJC Vaas,81,73,7,110.95890410958904,11.571428571428571,11,111.32075471698113,110.00000000000001,,32.098765432098766,32.87671232876712,10.428571428571429,0.0,1.8181818181818181,4.818181818181818
Washington Sundar,511,426,32,119.9530516431925,15.96875,43,135.7487922705314,103.26086956521738,114.28571428571428,51.66340508806262,37.32394366197183,13.3125,0.813953488372093,4.27906976744186,4.813953488372093
X Thalaivan Sargunam,10,17,1,58.82352941176471,10.0,1,66.66666666666666,57.14285714285714,,0.0,52.94117647058824,17.0,0.0,14.0,3.0
XC Bartlett,11,15,1,73.33333333333333,11.0,1,100.0,71.42857142857143,,36.36363636363637,46.666666666666664,15.0,0.0,14.0,1.0
Y Gnaneswara Rao,19,18,1,105.55555555555556,19.0,1,,80.0,115.38461538461537,63.1578947368421,50.0,18.0,13.0,5.0,0.0
Y Nagar,285,271,15,105.1660516605166,19.0,20,132.5925925925926,78.19548872180451,66.66666666666666,47.01754385964912,41.69741697416974,18.066666666666666,0.15,6.65,6.75
Y Prithvi Raj,0,1,0,0.0,,1,0.0,,,,100.0,inf,0.0,0.0,1.0
Y Venugopal Rao,985,865,42,113.87283236994219,23.452380952380953,52,148.84615384615384,103.77733598409542,74.50980392156863,53.80710659898477,41.040462427745666,20.595238095238095,1.9615384615384615,9.673076923076923,5.0
YA Abdulla,0,1,0,0.0,,1,0.0,,,,100.0,inf,0.0,0.0,1.0
YBK Jaiswal,2166,1454,62,148.96836313617607,34.935483870967744,66,200.0,135.13513513513513,154.48430493273543,73.31486611265005,40.784044016506186,23.451612903225808,13.515151515151516,7.848484848484849,0.6666666666666666
YK Pathan,3222,2334,111,138.04627249357327,29.027027027027028,153,153.82513661202185,128.90044576523033,141.015625,62.63190564866542,37.36075407026564,21.027027027027028,1.673202614379085,8.797385620915033,4.784313725490196
YS Chahal,37,89,6,41.57303370786517,6.166666666666667,17,50.0,17.391304347826086,,0.0,64.04494382022472,14.833333333333334,0.0,1.3529411764705883,3.8823529411764706
YV Dhull,16,23,3,69.56521739130434,5.333333333333333,3,,100.0,22.22222222222222,25.0,43.47826086956522,7.666666666666667,3.0,4.666666666666667,0.0
YV Takawale,192,183,8,104.91803278688525,24.0,10,223.0769230769231,127.27272727272727,88.32116788321169,63.541666666666664,54.644808743169406,22.875,13.7,3.3,1.3
Yash Dayal,4,9,3,44.44444444444444,1.3333333333333333,4,50.0,0.0,,0.0,66.66666666666666,3.0,0.0,0.25,2.0
Yashpal Singh,47,67,4,70.1492537313433,11.75,4,130.76923076923077,76.47058823529412,45.94594594594595,42.5531914893617,58.2089552238806,16.75,9.25,4.25,3.25
Younis Khan,3,7,1,42.857142857142854,3.0,1,,,42.857142857142854,0.0,57.14285714285714,7.0,7.0,0.0,0.0
Yudhvir Singh,22,16,4,137.5,5.5,4,166.66666666666669,50.0,,72.72727272727273,50.0,4.0,0.0,1.0,3.0
Yuvraj Singh,2754,2207,109,124.78477571363842,25.26605504587156,126,169.34579439252337,112.20338983050848,97.96954314720813,64.12490922294843,44.26823742637064,20.24770642201835,1.5634920634920635,11.706349206349206,4.246031746031746
Z Khan,117,141,15,82.97872340425532,7.8,27,99.08256880733946,31.03448275862069,0.0,47.863247863247864,52.4822695035461,9.4,0.1111111111111111,1.0740740740740742,4.037037037037037
